entry,bandgap_energy_ev,dataset,formation_energy_ev_natom,id,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,spacegroup
931,1.5329,train,0.2265,932,89.9999,104.4479,90.0001,12.2979,3.1189,6.082,20,0.25,0.5,0.25,12
932,1.4986,train,0.1685,933,90.0002,89.9996,120.0004,5.2758,5.2752,14.0928,30,0,0.5833,0.4167,167
933,4.0611,train,0.0228,934,89.999,103.9942,90.0003,23.9475,5.9024,5.6853,80,0.9375,0.0625,0,12
934,1.3251,train,0.2654,935,90.0025,89.9991,90.0005,10.7624,9.1754,9.8031,80,0.375,0,0.625,33
935,1.4148,train,0.3224,936,83.8387,82.858,30.6779,10.3073,5.9614,14.4098,40,0.375,0.3125,0.3125,227
936,1.7346,train,0.1342,937,90.9032,91.0505,30.329,10.2078,5.9132,14.5719,40,0.1875,0.6875,0.125,227
937,0.6576,train,0.2804,938,96.2392,97.3545,31.8847,10.0532,5.9202,14.7504,40,0.125,0.5625,0.3125,227
938,4.2646,train,0.0414,939,89.9894,90.0117,120.0012,4.8947,4.8944,13.293,30,0.6667,0.3333,0,167
939,2.9473,train,0.1736,940,90.0048,90.0016,90.0008,10.1711,8.7112,9.3419,80,0.75,0,0.25,33
940,1.9059,train,0.127,941,89.9989,90.0009,90.0009,10.414,8.9217,9.542,80,0.1562,0.625,0.2188,33
941,1.9186,train,0.1837,942,89.9997,104.8418,90.0001,24.3679,6.2545,6.1721,80,0.4375,0.1875,0.375,12
942,3.4871,train,0.0163,943,89.9992,103.9485,90.0002,24.0773,5.938,5.7108,80,0.8125,0.1875,0,12
943,1.6023,train,0.3279,944,90.0144,90.0071,119.9957,6.4405,6.4402,24.1077,80,0.4688,0.25,0.2812,194
944,0.9903,train,0.2662,945,90.0002,89.998,90.0002,10.9486,9.3275,9.9516,80,0.125,0.1875,0.6875,33
945,2.0294,train,0.1541,946,90.0044,90.004,89.9948,9.5044,9.5043,9.504,80,0.1562,0.6562,0.1875,206
946,1.9125,train,0.2522,947,91.0465,91.2135,30.5459,9.7983,5.6886,14.0437,40,0.6875,0.1875,0.125,227
947,2.6457,train,0.1829,948,90.0035,90.0037,89.9965,9.3589,9.3586,9.3585,80,0.4375,0.4062,0.1562,206
948,0.9547,train,0.122,949,89.999,89.9976,90,5.5035,9.3773,9.9993,40,0,0.3125,0.6875,33
949,2.6774,train,0.2544,950,90.0014,90.0024,89.9993,9.3927,9.3921,9.3925,80,0.6875,0,0.3125,206
950,1.1142,train,0.1323,951,89.9969,90.0005,120.0013,5.5144,5.5139,14.6119,30,0.0833,0,0.9167,167
951,0.8877,train,0.2233,952,90.0002,89.9965,90.0002,11.1858,9.5098,10.1346,80,0.0625,0.0625,0.875,33
952,1.309,train,0.3779,953,90.0128,90.0053,119.9947,6.4699,6.4696,24.1782,80,0.375,0.3438,0.2812,194
953,2.1963,train,0.1366,954,89.9997,104.5965,90.0001,24.3927,6.202,6.0758,80,0.4375,0.2812,0.2812,12
954,3.9555,train,0.0648,955,89.9909,90.0103,120.0011,4.9153,4.915,13.3346,30,0.5833,0.4167,0,167
955,3.3081,train,0.0308,956,90.002,90.0023,90.0017,4.9907,8.5762,9.2014,40,0.5625,0.4375,0,33
956,3.2618,train,0.067,957,89.9952,90.0061,120.0005,4.9772,4.9768,13.4593,30,0.3333,0.6667,0,167
957,1.1828,train,0.3142,958,90.015,90.0073,119.9977,6.3652,6.3649,23.9568,80,0.5625,0.2188,0.2188,194
958,0.6846,train,0.4164,959,90.0088,89.9864,119.9988,6.0669,6.0671,14.7676,40,0.3125,0.375,0.3125,227
959,1.5717,train,0.1129,960,89.9974,90.0004,90.0008,5.2609,9.0102,9.6281,40,0,0.75,0.25,33
960,1.0572,train,0.1168,961,89.9984,89.9993,120.001,5.4918,5.4913,14.56,30,0,0.1667,0.8333,167
961,1.3425,train,0.1583,962,90.0022,90.0021,89.9972,9.85,9.8499,9.85,80,0.125,0.3125,0.5625,206
962,1.5575,train,0.3335,963,96.9566,98.1763,31.5663,9.8205,5.7631,14.5164,40,0.375,0.5,0.125,227
963,3.7566,train,0.1028,964,90.0038,90.0042,89.9969,9.1287,9.1282,9.1282,80,0.6562,0.3438,0,206
964,1.8873,train,0.0642,965,89.9966,90.0015,90.0017,10.3138,8.8529,9.4691,80,0,0.9375,0.0625,33
965,2.8485,train,0.0375,966,89.9996,103.8245,90.0002,24.4345,6.0357,5.7812,80,0.4688,0.5312,0,12
966,0.8276,train,0.2263,967,90.0003,89.9962,90.0003,11.2205,9.536,10.1611,80,0.0625,0.0312,0.9062,33
967,1.6695,train,0.16,968,90,104.5929,90.0001,24.6443,6.2906,6.1589,80,0.1875,0.5,0.3125,12
968,1.3668,train,0.1851,969,89.9987,89.9996,90.0004,10.6658,9.1164,9.7369,80,0.0625,0.5312,0.4062,33
969,2.7282,train,0.1965,970,90.9688,91.1228,30.5185,9.751,5.6595,13.963,40,0.8125,0.1875,0,227
970,3.6341,train,0.1051,971,90.0039,90.0043,89.9967,9.1418,9.1413,9.1413,80,0.625,0.375,0,206
971,0.8162,train,0.2019,972,90.0003,105.8946,90,12.3454,3.3294,6.7758,20,0,0.125,0.875,12
972,2.5715,train,0.2001,973,90.0032,90.0035,89.9969,9.3735,9.3731,9.3732,80,0.4688,0.3438,0.1875,206
973,1.0385,train,0.0995,974,90.0008,90.0009,89.9989,10.1125,10.1124,10.1127,80,0.0938,0.0625,0.8438,206
974,1.0984,train,0.0673,975,89.9985,89.9968,119.988,6.7535,6.7531,24.7421,80,0,0.5,0.5,194
975,3.7442,train,0.0958,976,90.0039,90.0043,89.9967,9.1418,9.1413,9.1413,80,0.625,0.375,0,206
976,2.9951,train,0.2653,977,89.9903,90.0102,120.0016,5.0674,5.0672,13.6668,30,0.6667,0,0.3333,167
977,1.1018,train,0.1098,978,90.0022,90.0019,89.997,9.9855,9.9855,9.9855,80,0,0.3438,0.6562,206
978,1.695,train,0.1717,979,89.998,90.0011,90.0012,10.3739,8.8942,9.5128,80,0.0938,0.75,0.1562,33
979,0.8458,train,0.4238,980,90.9458,91.0978,30.3261,10.2905,5.961,14.6799,40,0.4375,0.25,0.3125,227
980,2.13,train,0.0778,981,89.9998,104.4804,90.0001,24.4984,6.2112,6.0629,80,0.3438,0.4062,0.25,12
981,1.1474,train,0.1197,982,90.0025,90.0022,89.9966,9.9301,9.9301,9.9301,80,0,0.4062,0.5938,206
982,3.0401,train,0.1739,983,90.0049,90.0018,90.0009,10.0872,8.6463,9.2769,80,0.7812,0.0312,0.1875,33
983,2.7688,train,0.1312,984,90.0021,90.0019,90.0013,10.1001,8.6673,9.2928,80,0.5312,0.375,0.0938,33
984,1.8641,train,0.1856,985,89.9969,90.0091,119.9942,3.1928,3.1928,12.0495,10,0,1,0,194
985,3.4287,train,0.2678,986,90.0132,90.0014,120.0041,6.1511,6.1508,23.5281,80,0.8125,0.1562,0.0312,194
986,3.4871,train,0.0163,987,89.9992,103.9485,90.0002,24.0773,5.938,5.7108,80,0.8125,0.1875,0,12
987,2.8949,train,0.0847,988,90.0053,90.0049,89.9943,9.2858,9.2856,9.2853,80,0.2812,0.7188,0,206
988,3.006,train,0.1887,989,89.9927,90.0082,120.0011,5.0223,5.022,13.5631,30,0.5,0.3333,0.1667,167
989,3.4832,train,0.1117,990,89.9991,104.3267,90.0002,11.9897,2.9951,5.8262,20,0.875,0,0.125,12
990,2.1347,train,0.2348,991,90.0021,90.0025,89.998,9.5528,9.5525,9.5527,80,0.4375,0.1875,0.375,206
991,1.2796,train,0.1439,992,90.0011,90.0013,89.9987,9.9624,9.9622,9.9625,80,0.1875,0.0938,0.7188,206
992,2.5908,train,0.2073,993,89.9916,90.0089,120.0015,5.0881,5.0878,13.7084,30,0.5833,0.0833,0.3333,167
993,1.5632,train,0.1645,994,89.9999,104.4479,90.0001,24.5958,6.2379,6.082,80,0.25,0.5,0.25,12
994,2.2631,train,0.1421,995,90.0002,90.0014,90.0012,10.2717,8.807,9.4293,80,0.3125,0.5312,0.1562,33
995,4.1194,train,0.0999,996,89.9868,90.0141,120.0017,4.8966,4.8964,13.3033,30,0.8333,0.0833,0.0833,167
996,2.1131,train,0.1963,997,90.0037,90.0005,90.0006,5.2334,8.9433,9.5725,40,0.5625,0,0.4375,33
997,1.043,train,0.0812,998,90.0016,90.0015,89.9977,10.0687,10.0687,10.0687,80,0,0.25,0.75,206
998,1.5464,train,0.1947,999,90.0007,90.0012,89.9993,9.8823,9.8821,9.8824,80,0.3125,0,0.6875,206
999,0.7883,train,0.0928,1000,90.0005,90.0007,89.9993,10.1271,10.127,10.1273,80,0.125,0,0.875,206
1000,3.0491,train,0.2574,1001,90.0183,89.998,120.0028,6.1745,6.1743,23.6052,80,0.6562,0.3438,0,194
1001,0.9304,train,0.2301,1002,90.0111,90.0015,119.9899,6.7047,6.7043,24.6175,80,0.2188,0.25,0.5312,194
1002,3.551,train,0.0953,1003,90.0042,90.0044,89.9963,9.168,9.1675,9.1675,80,0.5625,0.4375,0,206
1003,2.4009,train,0.2677,1004,89.9903,90.0102,120.0016,5.0674,5.0672,13.6668,30,0.6667,0,0.3333,167
1004,3.2003,train,0.075,1005,89.9952,90.0061,120.0005,4.9772,4.9768,13.4593,30,0.3333,0.6667,0,167
1005,3.5426,train,0.1089,1006,90.0043,90.0022,90.0013,9.9485,8.5414,9.1709,80,0.7812,0.1562,0.0625,33
1006,1.228,train,0.1582,1007,89.9996,89.9994,120.0006,10.7244,5.3617,14.2797,60,0,0.4167,0.5833,167
1007,4.545,train,0.0357,1008,89.9879,90.0131,120.0014,4.8741,4.8738,13.2515,30,0.75,0.25,0,167
1008,3.1697,train,0.0346,1009,89.9994,103.8806,90.0002,12.1361,2.9957,5.7492,20,0.625,0.375,0,12
1009,2.4076,train,0.224,1010,90.0033,90.0014,90.0009,10.2442,8.7735,9.4015,80,0.5938,0.1562,0.25,33
1010,1.1634,train,0.2805,1011,90,105.0163,90.0001,24.5381,6.3603,6.3066,80,0.25,0.2812,0.4688,12
1011,1.4619,train,0.3523,1012,90.9458,91.0978,30.3261,10.2905,5.961,14.6799,40,0.4375,0.25,0.3125,227
1012,2.8222,train,0.099,1013,90.0053,90.0049,89.9943,9.2858,9.2856,9.2853,80,0.2812,0.7188,0,206
1013,1.4273,train,0.2127,1014,90.0011,90.0015,89.9989,9.8269,9.8266,9.8269,80,0.3125,0.0625,0.625,206
1014,0.9271,train,0.0413,1015,90.0006,90.0006,89.9992,10.2218,10.2218,10.2221,80,0.0312,0.0312,0.9375,206
1015,0.9387,train,0.3957,1016,90.011,90.0041,119.992,6.5922,6.5919,24.4096,80,0.2812,0.3125,0.4062,194
1016,3.4898,train,0.1035,1017,90.0042,90.0044,89.9963,9.168,9.1675,9.1675,80,0.5625,0.4375,0,206
1017,1.2896,train,0.1475,1018,90.0029,90.0026,89.9962,9.8339,9.8339,9.8338,80,0.0312,0.4688,0.5,206
1018,3.8599,train,0.2399,1019,90.0081,90.0008,120.0062,6.0917,6.0913,23.3941,80,0.9375,0.0625,0,194
1019,0.6322,train,0.3718,1020,90.0182,90.0022,119.9888,6.8002,6.7997,24.7717,80,0.2812,0.0312,0.6875,194
1020,3.6921,train,0.0974,1021,90.0039,90.0043,89.9967,9.1418,9.1413,9.1413,80,0.625,0.375,0,206
1021,0.9238,train,0.0494,1022,90.0007,90.0007,89.9989,10.1941,10.1941,10.1943,80,0.0312,0.0625,0.9062,206
1022,3.9019,train,0.0947,1023,90.0037,90.0042,89.9972,9.1156,9.1151,9.1151,80,0.6875,0.3125,0,206
1023,2.5528,train,0.239,1024,89.9929,90.0076,120.0013,5.1087,5.1084,13.7499,30,0.5,0.1667,0.3333,167
1024,0.959,train,0.0332,1025,90.0008,90.0008,89.9987,10.2072,10.2072,10.2074,80,0,0.0938,0.9062,206
1025,1.4355,train,0.24,1026,90.0009,90.0015,89.9993,9.7599,9.7596,9.7599,80,0.4062,0,0.5938,206
1026,0.9129,train,0.0398,1027,90.0006,90.0006,89.9992,10.2218,10.2218,10.2221,80,0.0312,0.0312,0.9375,206
1027,4.2244,train,0.0988,1028,89.9868,90.0141,120.0017,4.8966,4.8964,13.3033,30,0.8333,0.0833,0.0833,167
1028,2.5844,train,0.2005,1029,89.9942,90.0065,120.001,5.0862,5.0858,13.6981,30,0.4167,0.3333,0.25,167
1029,2.6709,train,0.2636,1030,90.0015,90.0025,89.9993,9.3519,9.3513,9.3517,80,0.7188,0,0.2812,206
1030,1.3159,train,0.3049,1031,90.9875,91.146,30.3326,10.3535,5.9979,14.7699,40,0.4375,0.1875,0.375,227
1031,1.7867,train,0.1612,1032,90.0006,90.0001,120,5.1462,5.1456,13.8125,30,0,0.8333,0.1667,167
1032,2.4391,train,0.2258,1033,90.0026,90.0031,89.9978,9.3619,9.3615,9.3616,80,0.5625,0.2188,0.2188,206
1033,1.6807,train,0.4034,1034,90.9038,91.0482,30.3148,10.2374,5.9295,14.5988,40,0.5625,0.125,0.3125,227
1034,0.9216,train,0.1292,1035,90.0006,90.0008,89.9993,10.0455,10.0454,10.0457,80,0.1875,0,0.8125,206
1035,2.0336,train,0.1165,1036,90.0006,90.0002,120,10.2491,5.124,13.7658,60,0,0.875,0.125,167
1036,3.5831,train,0.0727,1037,89.9923,90.0089,120.0009,4.936,4.9356,13.3762,30,0.5,0.5,0,167
1037,1.1671,train,0.2433,1038,90.0011,89.9985,90.0003,10.8701,9.2639,9.8893,80,0.2188,0.125,0.6562,33
1038,2.3967,train,0.0725,1039,90.0006,90.0007,119.9998,5.0598,5.0592,13.6256,30,0,1,0,167
1039,1.0929,train,0.1026,1040,90.0005,90.0007,89.9993,10.1271,10.127,10.1273,80,0.125,0,0.875,206
1040,2.3434,train,0.1451,1041,89.9996,104.6182,90.0002,24.3277,6.1843,6.0631,80,0.5,0.2188,0.2812,12
1041,2.5371,train,0.1909,1042,90.0031,90.0016,90.001,10.1748,8.7211,9.3485,80,0.5938,0.2188,0.1875,33
1042,3.4939,train,0.0681,1043,89.9938,90.0075,120.0007,4.9566,4.9562,13.4178,30,0.4167,0.5833,0,167
1043,1.4598,train,0.0808,1044,89.9952,90.0023,119.99,6.6154,6.6152,24.5008,80,0,0.6875,0.3125,194
1044,0.7902,train,0.2047,1045,89.9996,89.9963,90.0001,5.6075,9.5347,10.1584,40,0,0.125,0.875,33
1045,2.9707,train,0.0754,1046,90.0008,90.0022,90.0018,10.0399,8.626,9.2491,80,0.4375,0.5625,0,33
1046,1.6148,train,0.1983,1047,89.9959,90.003,120.0012,5.3435,5.343,14.2484,30,0.25,0.0833,0.6667,167
1047,1.3869,train,0.1313,1048,90.0034,90.003,89.9955,9.7916,9.7916,9.7914,80,0,0.5625,0.4375,206
1048,1.1665,train,0.4012,1049,90.0137,90.0068,119.9942,6.5063,6.506,24.2351,80,0.4062,0.25,0.3438,194
1049,1.9298,train,0.2336,1050,90.0021,90.0025,89.998,9.5528,9.5525,9.5527,80,0.4375,0.1875,0.375,206
1050,2.3152,train,0.2489,1051,89.9941,90.006,120.0012,5.1726,5.1722,13.8849,30,0.4167,0.1667,0.4167,167
1051,0.5212,train,0.3255,1052,90.0136,89.9984,119.9883,6.8071,6.8066,24.802,80,0.1875,0.1562,0.6562,194
1052,1.309,train,0.3192,1053,90.0123,90.0054,119.9935,6.5261,6.5257,24.2821,80,0.3438,0.3125,0.3438,194
1053,1.0861,train,0.2012,1054,90.0002,104.9427,90.0001,24.7655,6.4225,6.3512,80,0.0312,0.5,0.4688,12
1054,0.7501,train,0.2112,1055,90.0004,106.1682,90,12.3289,3.3644,6.9048,20,0,0,1,12
1055,1.1896,train,0.1347,1056,90.0013,90.0014,89.9983,9.9886,9.9885,9.9886,80,0.125,0.1562,0.7188,206
1056,2.7837,train,0.1591,1057,90.0025,90.0018,90.0012,10.1201,8.6811,9.3074,80,0.5625,0.3125,0.125,33
1057,3.0128,train,0.143,1058,90.0041,90.0042,89.9961,9.2627,9.2623,9.2622,80,0.4688,0.4688,0.0625,206
1058,2.3091,train,0.2107,1059,90.0023,90.0014,90.0009,10.2533,8.7846,9.4108,80,0.5,0.2812,0.2188,33
1059,2.4302,train,0.1255,1060,89.9997,104.5239,90.0001,24.3685,6.1757,6.0374,80,0.4688,0.2812,0.25,12
1060,2.3961,train,0.2093,1061,90.0028,90.0031,89.9973,9.4289,9.4286,9.4286,80,0.4688,0.2812,0.25,206
1061,0.9067,train,0.2192,1062,90.0003,105.4012,90,24.716,6.5275,6.544,80,0.0312,0.3125,0.6562,12
1062,2.9439,train,0.2664,1063,90.0132,90.0067,120.0015,6.2392,6.2388,23.6955,80,0.75,0.125,0.125,194
1063,1.2262,train,0.3768,1064,90.0066,89.9965,119.9993,6.0187,6.0178,14.4075,40,0.5,0.1875,0.3125,227
1064,3.5574,train,0.1625,1065,89.9886,90.0123,120.0016,4.9604,4.9602,13.4383,30,0.75,0.0833,0.1667,167
1065,3.0135,train,0.0741,1066,89.9966,90.0048,120.0003,4.9979,4.9974,13.5009,30,0.25,0.75,0,167
1066,1.4902,train,0.0889,1067,89.995,90.0031,119.9904,6.5924,6.5923,24.4606,80,0,0.7188,0.2812,194
1067,1.2563,train,0.273,1068,90.0072,90.0038,119.9953,6.3919,6.3919,24.0782,80,0.1875,0.7188,0.0938,194
1068,2.069,train,0.1387,1069,89.9998,104.2998,90.0001,24.5473,6.1851,6.0052,80,0.3125,0.5,0.1875,12
1069,1.5846,train,0.2236,1070,90.0076,90.0035,119.993,6.52,6.5198,24.2958,80,0.2188,0.5,0.2812,194
1070,2.54,train,0.0286,1071,89.9996,103.8022,90.0002,24.4994,6.0535,5.794,80,0.4062,0.5938,0,12
1071,1.5063,train,0.1458,1072,89.9998,104.9005,90.0001,24.4246,6.2898,6.217,80,0.375,0.2188,0.4062,12
1072,0.9326,train,0.0114,1073,90.0005,90.0005,89.9992,10.2626,10.2626,10.2629,80,0,0.0312,0.9688,206
1073,2.4692,train,0.1591,1074,90.0019,90.0015,90.001,10.2333,8.7709,9.3962,80,0.4688,0.3438,0.1875,33
1074,1.5657,train,0.2076,1075,90.0013,90.0016,89.9986,9.7992,9.7989,9.7992,80,0.3125,0.0938,0.5938,206
1075,0.9742,train,0.3345,1076,84.524,83.6273,31.0338,10.5562,6.1041,14.6735,40,0.3125,0.125,0.5625,227
1076,2.3846,train,0.0771,1077,90.0061,90.0053,89.9929,9.3775,9.3775,9.3769,80,0.0625,0.9375,0,206
1077,2.4395,train,0.242,1078,90.002,90.0026,89.9984,9.445,9.4446,9.4448,80,0.5625,0.125,0.3125,206
1078,2.5963,train,0.2,1079,90.0034,90.0017,90.001,10.1602,8.7086,9.3366,80,0.625,0.1875,0.1875,33
1079,1.27,train,0.1644,1080,90.0006,90.001,89.9993,9.9639,9.9637,9.964,80,0.25,0,0.75,206
1080,2.2734,train,0.2448,1081,89.9941,90.006,120.0012,5.1726,5.1722,13.8849,30,0.4167,0.1667,0.4167,167
1081,1.0476,train,0.0783,1082,90.0009,90.0009,89.9987,10.1256,10.1256,10.1258,80,0.0625,0.0938,0.8438,206
1082,3.9551,train,0.0648,1083,89.9909,90.0103,120.0011,4.9153,4.915,13.3346,30,0.5833,0.4167,0,167
1083,1.0571,train,0.1168,1084,89.9984,89.9993,120.001,5.4918,5.4913,14.56,30,0,0.1667,0.8333,167
1084,3.0517,train,0.0931,1085,90.0015,90.0021,90.0016,10.0454,8.6273,9.2517,80,0.5,0.4688,0.0312,33
1085,1.6295,train,0.2107,1086,90.0008,90.0014,89.9993,9.8007,9.8004,9.8007,80,0.375,0,0.625,206
1086,3.0908,train,0.1758,1087,90.0046,90.0018,90.001,10.1018,8.6588,9.2888,80,0.75,0.0625,0.1875,33
1087,3.2342,train,0.0705,1088,89.9952,90.0061,120.0005,4.9772,4.9768,13.4593,30,0.3333,0.6667,0,167
1088,2.6945,train,0.0209,1089,89.9997,103.7911,90.0002,12.2659,3.0312,5.8004,20,0.375,0.625,0,12
1089,2.8956,train,0.0427,1090,89.9995,103.8357,90.0002,12.201,3.0134,5.7748,20,0.5,0.5,0,12
1090,4.3228,train,0.0946,1091,89.9868,90.0141,120.0017,4.8966,4.8964,13.3033,30,0.8333,0.0833,0.0833,167
1091,2.7143,train,0.212,1092,90.0026,90.0031,89.9978,9.3619,9.3615,9.3616,80,0.5625,0.2188,0.2188,206
1092,2.3692,train,0.2034,1093,90.0141,90.0017,119.9978,6.3181,6.3181,23.9205,80,0.3438,0.5938,0.0625,194
1093,1.1909,train,0.3315,1094,90.0112,90.0046,119.9936,6.5129,6.5126,24.2654,80,0.3125,0.375,0.3125,194
1094,0.7138,train,0.1726,1095,90.015,89.9818,119.9845,7.053,7.0523,25.2654,80,0,0.0938,0.9062,194
1095,0.665,train,0.3425,1096,90.0098,90.0005,119.9896,6.7148,6.7144,24.6411,80,0.1875,0.2812,0.5312,194
1096,2.1115,train,0.2154,1097,89.9996,104.7008,90.0001,24.3195,6.2018,6.0952,80,0.5,0.1875,0.3125,12
1097,1.19,train,0.2796,1098,90.001,89.9987,90.0003,10.8354,9.2377,9.8628,80,0.2188,0.1562,0.625,33
1098,2.3245,train,0.0668,1099,89.9997,104.1484,90.0001,12.2494,3.0662,5.9283,20,0.375,0.5,0.125,12
1099,3.0613,train,0.1769,1100,90.0186,89.998,120.0025,6.184,6.1838,23.6287,80,0.625,0.375,0,194
1100,1.6778,train,0.2802,1101,90.013,90.0061,119.9938,6.5162,6.5158,24.2586,80,0.375,0.2812,0.3438,194
1101,0.4947,train,0.3115,1102,100.0943,98.579,30.3028,10.9115,6.2611,15.6692,40,0,0.3125,0.6875,227
1102,4.7234,train,0.0803,1103,90.0026,90.0037,89.999,9.0109,9.0101,9.0104,80,0.9375,0.0625,0,206
1103,3.4981,train,0.2072,1104,90.002,90.003,89.9991,9.2018,9.2011,9.2015,80,0.8125,0.0312,0.1562,206
1104,4.0285,train,0.103,1105,89.9883,90.0127,120.0015,4.9172,4.917,13.3449,30,0.75,0.1667,0.0833,167
1105,2.4023,train,0.2727,1106,90.0152,90.0056,119.9979,6.3517,6.3514,23.9401,80,0.5312,0.2812,0.1875,194
1106,2.6303,train,0.2473,1107,90.0042,90.0015,90.0009,10.2003,8.7361,9.3657,80,0.6875,0.0625,0.25,33
1107,1.0045,train,0.2849,1108,91.3227,91.5358,30.3965,10.8641,6.2979,15.5134,40,0.125,0.125,0.75,227
1108,2.6202,train,0.2239,1109,90.0178,89.9991,120.0001,6.2421,6.2421,23.7696,80,0.4375,0.5625,0,194
1109,1.3803,train,0.1916,1110,90.0012,90.0015,89.9987,9.8808,9.8806,9.8808,80,0.25,0.0938,0.6562,206
1110,2.3775,train,0.147,1111,91.0078,91.1683,30.5323,9.7746,5.674,14.0033,40,0.75,0.25,0,227
1111,3.5481,train,0.1062,1112,90.004,90.0043,89.9965,9.1549,9.1544,9.1544,80,0.5938,0.4062,0,206
1112,1.725,train,0.1616,1113,90.004,90.0036,89.995,9.6137,9.6137,9.6134,80,0.0938,0.625,0.2812,206
1113,1.8869,train,0.2523,1114,90.0033,90.0001,90.0006,5.2826,9.0207,9.6494,40,0.5,0,0.5,33
1114,1.6955,train,0.1464,1115,89.9999,104.4479,90.0001,24.5958,6.2379,6.082,80,0.25,0.5,0.25,12
1115,2.2808,train,0.3275,1116,91.6395,91.873,29.8374,10.0019,5.7648,14.0466,40,0.875,0,0.125,227
1116,0.9809,train,0.2476,1117,89.9996,89.9978,90.0001,5.4889,9.3524,9.9755,40,0.0625,0.25,0.6875,33
1117,2.8842,train,0.0193,1118,89.9995,103.8357,90.0002,12.201,3.0134,5.7748,20,0.5,0.5,0,12
1118,1.7828,train,0.176,1119,89.6036,89.5463,30.2731,10.1815,5.8945,14.2734,40,0.3125,0.5625,0.125,227
1119,0.5576,train,0.3266,1120,89.9892,90.009,119.9959,6.0892,6.0889,14.904,40,0.125,0.5625,0.3125,227
1120,0.9798,train,0.0858,1121,90.0015,90.0013,89.9979,10.0964,10.0964,10.0965,80,0,0.2188,0.7812,206
1121,0.947,train,0.3726,1122,90.9248,91.0731,30.3205,10.264,5.9453,14.6393,40,0.5,0.1875,0.3125,227
1122,2.9385,train,0.1047,1123,90.005,90.0048,89.9948,9.2597,9.2594,9.2591,80,0.3438,0.6562,0,206
1123,1.2749,train,0.1415,1124,90.0032,90.0028,89.9957,9.8193,9.8193,9.8191,80,0,0.5312,0.4688,206
1124,1.2788,train,0.0453,1125,90.0003,105.0105,90,24.7897,6.4489,6.3896,80,0,0.5,0.5,12
1125,1.8079,train,0.338,1126,98.6398,100.1342,31.3412,9.6393,5.643,14.3362,40,0.75,0.1875,0.0625,227
1126,1.3422,train,0.4874,1127,90.0278,89.988,120.0008,5.9814,5.9811,14.5814,40,0.625,0.0625,0.3125,227
1127,3.3418,train,0.1402,1128,90.0052,90.0021,90.0011,9.9886,8.5689,9.2001,80,0.8438,0.0312,0.125,33
1128,0.7351,train,0.3526,1129,90.0017,89.9988,119.989,6.7097,6.7093,24.6548,80,0.0625,0.4688,0.4688,194
1129,1.3344,train,0.1835,1130,89.9999,89.9995,120.0005,5.319,5.3184,14.1862,30,0,0.5,0.5,167
1130,0.8359,train,0.2127,1131,90.0004,89.996,90.0004,5.6276,9.5622,10.1876,40,0.0625,0,0.9375,33
1131,1.3975,train,0.153,1132,90.0006,90.001,89.9993,9.9639,9.9637,9.964,80,0.25,0,0.75,206
1132,1.4219,train,0.0922,1133,89.9981,89.9993,90.0002,10.7297,9.1675,9.7872,80,0,0.5625,0.4375,33
1133,1.448,train,0.3492,1134,90.015,90.01,119.9947,6.5002,6.4999,24.2048,80,0.5,0.125,0.375,194
1134,0.5994,train,0.4168,1135,90.0064,89.9977,119.999,6.0521,6.0511,14.483,40,0.375,0.3125,0.3125,227
1135,1.2023,train,0.0899,1136,89.9986,89.9985,90.0001,10.8684,9.2724,9.8933,80,0,0.4375,0.5625,33
1136,0.436,train,0.2829,1137,97.0334,98.3515,32.5666,10.5242,6.244,15.2282,40,0,0.125,0.875,227
1137,1.1108,train,0.2581,1138,90.009,90.0037,119.9929,6.533,6.5327,24.3125,80,0.25,0.4375,0.3125,194
1138,4.0886,train,0.1213,1139,89.9883,90.0127,120.0015,4.9172,4.917,13.3449,30,0.75,0.1667,0.0833,167
1139,0.0393,train,0.316,1140,90.0093,90,119.9995,6.3886,6.3867,15.1989,40,0,0.3125,0.6875,227
1140,1.6288,train,0.1362,1141,90.0046,90.004,89.9942,9.6253,9.6253,9.625,80,0,0.75,0.25,206
1141,2.5652,train,0.0497,1142,89.9989,90.002,90.0019,5.0638,8.7008,9.3206,40,0.25,0.75,0,33
1142,1.7704,train,0.1056,1143,90.0001,104.0394,90.0001,24.8237,6.2212,5.9923,80,0.0625,0.8125,0.125,12
1143,1.9985,train,0.3357,1144,98.6293,100.1549,31.7067,9.8737,5.8028,14.5738,40,0.625,0.0625,0.3125,227
1144,4.6562,train,0.0861,1145,90.0028,90.0038,89.9987,9.024,9.0232,9.0235,80,0.9062,0.0938,0,206
1145,0.9879,train,0.0723,1146,90.0015,90.0013,89.9979,10.0964,10.0964,10.0965,80,0,0.2188,0.7812,206
1146,1.6153,train,0.2729,1147,90.002,90,90.0005,10.5891,9.0443,9.6706,80,0.375,0.1562,0.4688,33
1147,2.3808,train,0.2417,1148,89.9916,90.0086,120.0016,10.2626,5.131,13.8018,60,0.5833,0,0.4167,167
1148,1.8737,train,0.1527,1149,89.9978,90.0022,120.0007,5.2345,5.234,14.0096,30,0.1667,0.4167,0.4167,167
